Student_ID,College_Tier,Department,CGPA,Skill_Programs,Internships,Projects,Domain,Company_Tier,Job_Role,Salary_LPA,Applied,Shortlisted,Interview_Attended,Offer_Received,Joined,Round_1,Round_2,Round_3,Cleared_R1,Cleared_R2,Cleared_R3,Failed_Stage
204,4,Mechanical,5.51,1,1,2,AI,Mid,GenAI Engineer,17,1,1,0,1,1,Aptitude,Tech,HR,0,0,1,Round1
205,1,Mechanical,6.86,0,0,3,AI,Mid,GenAI Engineer,38,1,1,0,0,1,Coding,Coding,Tech,1,0,0,Round2
206,4,Mechanical,5.02,2,2,5,AI,Top,Data Scientist,35,1,0,1,1,0,Coding,Coding,Tech,0,1,1,Round1
207,4,CSE,7.71,1,2,3,AI,Mid,AI Engineer,14,1,1,0,0,0,Aptitude,Coding,HR,1,0,0,Round2
208,2,ECE,5.26,0,1,1,AI,Top,AI Engineer,38,1,1,0,1,0,Aptitude,Tech,HR,1,1,0,Round3
209,1,Civil,5.55,2,0,9,GenAI,Startup,AI Engineer,20,1,1,1,1,0,GD,Tech,Tech,1,1,1,Selected
210,3,CSE,7.91,1,1,3,GenAI,Top,AI Engineer,11,1,0,0,0,0,Aptitude,Tech,HR,1,0,1,Round2
211,3,CSE,5.33,1,2,1,AI,Startup,GenAI Engineer,23,1,1,1,1,1,Aptitude,Tech,HR,1,1,0,Round3
212,1,ECE,8.45,0,0,2,GenAI,Mid,Data Analyst,29,1,1,1,1,1,GD,Coding,HR,1,1,1,Selected
213,3,CSE,8.37,2,0,4,GenAI,Startup,Data Analyst,21,1,1,0,1,0,Aptitude,Tech,Tech,1,1,0,Round3
214,3,Civil,9.58,0,0,2,GenAI,Mid,Data Analyst,12,1,1,0,0,0,Aptitude,Coding,HR,0,0,0,Round1
215,1,Civil,7.34,0,2,3,AI,Startup,GenAI Engineer,37,1,1,0,0,0,Aptitude,Coding,Tech,0,1,0,Round1
216,4,Civil,9.97,1,1,7,GenAI,Startup,Data Scientist,4,1,0,1,0,0,Coding,Coding,Tech,1,0,1,Round2
217,1,Civil,9.61,2,1,4,GenAI,Startup,AI Engineer,5,1,1,0,1,0,GD,Coding,Tech,0,1,0,Round1
218,4,Civil,7.16,0,0,7,GenAI,Startup,Data Analyst,7,1,1,1,1,0,Aptitude,Tech,HR,0,0,1,Round1
219,3,CSE,6.58,2,2,2,GenAI,Top,Data Scientist,26,1,1,0,1,0,Aptitude,Coding,Tech,0,1,1,Round1
220,3,ECE,7.44,0,0,7,AI,Startup,AI Engineer,34,1,0,1,0,1,Aptitude,Tech,Tech,0,0,0,Round1
221,3,Mechanical,7.36,1,2,4,GenAI,Startup,Data Analyst,14,1,1,1,1,0,Aptitude,Tech,Tech,0,0,0,Round1
222,2,Civil,5.8,2,2,6,GenAI,Mid,GenAI Engineer,39,1,1,0,0,0,Aptitude,Tech,HR,1,0,1,Round2
223,4,Mechanical,9.01,0,0,4,AI,Top,AI Engineer,9,1,1,1,0,1,Aptitude,Coding,HR,1,1,1,Selected
224,2,Civil,5.48,0,0,7,AI,Mid,Data Analyst,14,1,1,1,1,0,Coding,Coding,Tech,1,1,1,Selected
225,2,Civil,5.58,0,2,2,GenAI,Top,Data Scientist,16,1,1,0,1,0,Aptitude,Coding,Tech,0,0,0,Round1
226,1,Civil,7.89,2,2,4,AI,Startup,Data Analyst,21,1,0,1,0,0,Aptitude,Tech,Tech,1,0,0,Round2
227,2,Mechanical,6.15,1,2,2,AI,Top,Data Analyst,15,1,0,1,1,0,Coding,Tech,Tech,1,1,1,Selected
228,1,CSE,9.42,2,2,9,AI,Top,Data Scientist,31,1,1,1,0,0,Coding,Tech,HR,1,1,1,Selected
229,1,CSE,9.99,2,1,6,DS,Startup,Data Analyst,37,1,1,1,0,0,Aptitude,Tech,Tech,0,1,0,Round1
230,2,Civil,5.77,0,0,6,DS,Startup,AI Engineer,16,1,1,1,0,0,Coding,Tech,Tech,1,1,0,Round3
231,4,Civil,9.69,2,2,1,AI,Startup,AI Engineer,28,1,1,1,0,1,Coding,Coding,HR,0,0,0,Round1
232,4,Civil,8.94,2,1,2,AI,Mid,AI Engineer,11,1,1,1,1,0,Coding,Tech,HR,0,0,1,Round1
233,4,ECE,6.89,2,1,1,GenAI,Top,AI Engineer,25,1,1,1,0,1,Coding,Tech,HR,0,0,1,Round1
234,4,CSE,7.67,2,0,4,DS,Mid,AI Engineer,37,1,1,0,0,0,GD,Tech,Tech,1,0,0,Round2
235,4,Civil,6.96,2,0,8,DS,Startup,AI Engineer,15,1,1,1,1,0,GD,Tech,Tech,0,0,1,Round1
236,2,Civil,7.57,2,2,7,GenAI,Top,GenAI Engineer,37,1,1,1,0,1,Aptitude,Coding,HR,0,0,0,Round1
237,2,Civil,7.57,2,0,3,GenAI,Mid,Data Analyst,31,1,1,1,0,0,Aptitude,Coding,Tech,1,0,1,Round2
238,3,ECE,8.8,1,0,8,GenAI,Top,Data Analyst,29,1,1,0,1,0,Aptitude,Tech,Tech,1,1,0,Round3
239,4,Civil,8.32,2,2,7,DS,Mid,Data Analyst,33,1,1,1,1,0,GD,Tech,Tech,0,1,0,Round1
240,2,Mechanical,5.39,1,2,2,DS,Top,GenAI Engineer,5,1,0,1,0,1,Coding,Coding,Tech,0,1,0,Round1
241,3,ECE,6.49,2,0,8,GenAI,Top,Data Scientist,8,1,1,0,0,0,Coding,Coding,Tech,1,0,1,Round2
242,4,Mechanical,5.42,0,2,5,DS,Top,Data Analyst,29,1,0,0,1,0,Aptitude,Tech,HR,1,1,1,Selected
243,1,Mechanical,7.14,0,2,3,GenAI,Startup,Data Analyst,16,1,0,1,0,0,Aptitude,Tech,Tech,1,1,0,Round3
244,3,CSE,7.42,1,2,8,AI,Mid,Data Analyst,22,1,1,1,1,0,GD,Coding,HR,0,1,0,Round1
245,2,CSE,6.78,0,2,5,DS,Top,Data Scientist,24,1,1,0,0,0,GD,Tech,Tech,1,1,0,Round3
246,1,Civil,5.89,1,0,7,DS,Startup,Data Analyst,25,1,1,0,1,1,Aptitude,Tech,Tech,1,0,1,Round2
247,1,Mechanical,6.84,0,2,3,GenAI,Mid,GenAI Engineer,10,1,1,1,0,0,Coding,Coding,Tech,1,1,1,Selected
248,1,Mechanical,8.45,1,0,9,DS,Mid,Data Scientist,30,1,1,0,0,1,Coding,Coding,Tech,1,1,1,Selected
249,3,Civil,5.61,0,2,4,AI,Startup,AI Engineer,9,1,1,1,1,1,Aptitude,Coding,Tech,1,0,0,Round2
250,2,Civil,7.62,1,2,9,DS,Top,Data Analyst,16,1,1,1,0,0,Coding,Coding,Tech,1,1,1,Selected
251,1,ECE,8.49,1,2,3,DS,Startup,Data Analyst,13,1,1,0,1,0,Coding,Coding,HR,1,1,0,Round3
252,4,Civil,6.03,0,1,4,DS,Top,Data Scientist,6,1,1,1,0,0,Coding,Coding,Tech,0,1,0,Round1
253,1,Civil,9.61,1,0,3,GenAI,Startup,Data Scientist,37,1,0,1,1,1,Aptitude,Tech,Tech,1,1,0,Round3
254,1,ECE,5.68,2,1,1,DS,Mid,AI Engineer,31,1,1,1,1,0,GD,Tech,HR,0,1,0,Round1
255,3,CSE,5.79,0,1,2,GenAI,Top,AI Engineer,19,1,1,1,0,0,GD,Coding,HR,0,0,1,Round1
256,3,Mechanical,5.62,2,1,8,GenAI,Startup,Data Analyst,23,1,1,0,1,1,GD,Coding,HR,1,1,0,Round3
257,2,CSE,9.0,1,1,1,DS,Top,GenAI Engineer,33,1,1,0,0,0,Coding,Tech,Tech,0,0,1,Round1
258,4,ECE,5.48,2,2,4,GenAI,Top,Data Analyst,28,1,1,1,1,0,GD,Tech,Tech,1,1,0,Round3
259,3,CSE,7.53,0,0,5,GenAI,Top,GenAI Engineer,20,1,0,0,0,0,Aptitude,Tech,Tech,1,0,0,Round2
260,1,Mechanical,9.44,0,0,5,DS,Top,Data Analyst,14,1,1,1,1,0,Aptitude,Coding,Tech,1,0,0,Round2
261,2,Mechanical,7.84,0,0,5,GenAI,Top,GenAI Engineer,39,1,1,1,0,1,Aptitude,Coding,Tech,0,0,1,Round1
262,1,Mechanical,6.81,2,1,1,GenAI,Mid,Data Scientist,35,1,1,1,0,0,Aptitude,Tech,Tech,1,1,1,Selected
263,1,Civil,7.27,1,2,3,GenAI,Mid,GenAI Engineer,20,1,1,1,1,1,GD,Coding,Tech,1,1,0,Round3
264,3,Mechanical,5.13,2,2,2,DS,Top,GenAI Engineer,15,1,1,0,1,1,Coding,Coding,HR,1,0,1,Round2
265,2,Civil,7.51,0,1,9,GenAI,Top,GenAI Engineer,12,1,1,1,0,0,Aptitude,Coding,HR,1,0,1,Round2
266,4,Civil,9.5,1,0,4,GenAI,Top,AI Engineer,31,1,1,0,1,1,Aptitude,Coding,HR,1,1,0,Round3
267,4,Civil,9.37,0,0,4,GenAI,Top,Data Scientist,32,1,1,1,1,0,Aptitude,Tech,HR,1,0,1,Round2
268,3,Mechanical,5.35,1,1,3,AI,Top,GenAI Engineer,33,1,0,0,0,0,GD,Coding,Tech,1,0,1,Round2
269,3,ECE,7.45,0,0,5,AI,Top,GenAI Engineer,21,1,1,0,0,1,GD,Tech,HR,0,1,1,Round1
270,2,CSE,5.5,1,1,3,GenAI,Startup,Data Analyst,32,1,1,0,0,0,Aptitude,Tech,Tech,1,1,0,Round3
271,4,Civil,7.94,0,2,7,AI,Mid,GenAI Engineer,21,1,1,0,0,0,GD,Coding,Tech,0,0,1,Round1
272,4,CSE,7.28,2,2,4,GenAI,Mid,Data Analyst,30,1,1,1,1,0,Aptitude,Tech,HR,0,0,0,Round1
273,4,Civil,8.37,0,1,2,AI,Mid,Data Scientist,5,1,0,1,1,0,GD,Coding,HR,0,1,0,Round1
274,1,CSE,7.53,2,2,5,DS,Top,GenAI Engineer,37,1,0,1,0,0,Coding,Coding,HR,0,0,0,Round1
275,4,Civil,7.19,0,0,5,GenAI,Top,GenAI Engineer,20,1,1,0,1,0,Coding,Tech,HR,1,0,0,Round2
276,1,Civil,6.78,1,0,2,DS,Mid,Data Scientist,30,1,1,0,1,0,Coding,Tech,Tech,1,0,0,Round2
277,2,Civil,5.33,1,1,5,GenAI,Top,GenAI Engineer,5,1,1,1,1,1,Aptitude,Coding,Tech,0,0,0,Round1
278,1,Civil,8.45,0,2,4,DS,Mid,Data Scientist,28,1,0,0,1,0,Aptitude,Tech,Tech,1,0,0,Round2
279,2,ECE,5.87,1,2,8,GenAI,Startup,Data Analyst,23,1,1,0,0,0,GD,Coding,Tech,0,0,0,Round1
280,4,Civil,9.09,2,2,8,AI,Startup,Data Analyst,18,1,0,0,0,0,Aptitude,Tech,HR,1,1,1,Selected
281,4,ECE,6.62,1,1,6,GenAI,Startup,Data Analyst,34,1,1,1,1,0,Aptitude,Coding,HR,1,0,0,Round2
282,2,Civil,8.42,0,2,6,AI,Mid,Data Analyst,29,1,0,1,0,0,GD,Coding,HR,0,0,0,Round1
283,3,Civil,9.9,0,1,3,DS,Top,GenAI Engineer,13,1,1,1,0,1,GD,Coding,Tech,1,1,0,Round3
284,2,CSE,7.25,0,2,7,DS,Mid,Data Analyst,8,1,1,1,1,1,Aptitude,Tech,HR,0,0,0,Round1
285,3,CSE,8.86,2,0,8,AI,Startup,Data Analyst,12,1,0,1,0,0,GD,Coding,HR,0,0,0,Round1
286,1,ECE,8.96,1,1,3,AI,Startup,GenAI Engineer,30,1,1,0,1,0,Aptitude,Tech,HR,1,0,0,Round2
287,1,Civil,5.17,0,0,6,AI,Mid,Data Analyst,7,1,0,0,1,0,Aptitude,Coding,HR,1,0,0,Round2
288,1,Civil,7.69,1,1,6,GenAI,Top,Data Analyst,23,1,1,1,0,0,Coding,Tech,HR,0,1,1,Round1
289,4,CSE,6.62,1,2,2,DS,Startup,GenAI Engineer,11,1,1,1,1,1,Coding,Tech,HR,1,0,1,Round2
290,1,Civil,7.23,1,1,3,GenAI,Top,Data Analyst,12,1,1,1,0,1,Aptitude,Tech,Tech,1,1,0,Round3
291,3,CSE,6.5,0,2,8,DS,Startup,AI Engineer,32,1,1,1,0,0,Coding,Coding,HR,1,0,1,Round2
292,1,Civil,7.71,1,2,5,DS,Top,Data Analyst,34,1,0,0,1,0,Aptitude,Tech,Tech,0,0,0,Round1
293,2,Mechanical,9.51,2,0,1,AI,Mid,Data Analyst,14,1,1,1,1,0,Coding,Tech,Tech,1,0,0,Round2
294,2,ECE,5.25,1,2,1,DS,Mid,GenAI Engineer,37,1,0,0,1,1,Coding,Tech,HR,1,0,0,Round2
295,4,Civil,6.07,1,2,6,GenAI,Startup,Data Analyst,16,1,1,1,0,0,Coding,Coding,Tech,0,1,0,Round1
296,2,CSE,9.47,1,0,8,AI,Mid,AI Engineer,9,1,1,0,1,0,Coding,Tech,Tech,1,1,1,Selected
297,3,ECE,5.36,1,0,3,DS,Mid,AI Engineer,10,1,1,1,1,0,Aptitude,Coding,HR,0,1,1,Round1
298,1,CSE,6.84,0,1,9,DS,Startup,Data Analyst,32,1,1,0,0,0,GD,Tech,Tech,1,0,0,Round2
299,4,CSE,6.26,1,2,3,GenAI,Startup,Data Analyst,32,1,1,1,1,1,Aptitude,Coding,Tech,0,0,0,Round1
300,1,Mechanical,5.87,2,0,5,AI,Startup,GenAI Engineer,14,1,1,1,0,0,GD,Tech,HR,1,0,0,Round2
301,1,ECE,6.36,0,2,8,GenAI,Startup,Data Scientist,28,1,1,0,1,1,Coding,Tech,HR,0,0,0,Round1
302,3,Civil,7.91,1,2,9,AI,Startup,AI Engineer,18,1,0,1,0,0,Coding,Tech,Tech,1,1,1,Selected
303,2,Mechanical,9.84,0,1,8,AI,Mid,Data Scientist,12,1,0,1,0,0,GD,Coding,HR,1,1,1,Selected
304,2,Civil,7.07,2,2,4,GenAI,Top,AI Engineer,4,1,1,1,0,0,Coding,Coding,Tech,1,1,0,Round3
305,1,Mechanical,7.23,1,2,8,AI,Mid,Data Scientist,7,1,1,1,0,1,Aptitude,Tech,HR,1,0,0,Round2
306,4,Civil,7.0,0,2,4,DS,Top,AI Engineer,30,1,1,1,0,0,Aptitude,Tech,HR,1,1,0,Round3
307,2,CSE,9.78,1,1,6,AI,Top,GenAI Engineer,17,1,1,0,1,0,GD,Coding,HR,1,0,1,Round2
308,4,ECE,5.66,2,2,4,GenAI,Top,AI Engineer,12,1,1,0,1,0,Coding,Tech,Tech,1,0,0,Round2
309,2,CSE,6.53,0,2,2,GenAI,Mid,GenAI Engineer,26,1,1,1,1,1,Aptitude,Coding,Tech,1,1,0,Round3
310,4,ECE,5.15,2,1,4,DS,Top,GenAI Engineer,4,1,0,0,1,1,Aptitude,Coding,Tech,0,0,0,Round1
311,3,Civil,6.72,1,0,9,DS,Top,Data Scientist,11,1,1,1,0,0,Aptitude,Tech,Tech,1,0,0,Round2
312,4,Mechanical,6.39,1,0,5,GenAI,Mid,AI Engineer,8,1,1,0,1,0,Coding,Coding,Tech,1,0,1,Round2
313,3,Mechanical,6.21,0,1,9,GenAI,Mid,AI Engineer,14,1,1,0,1,0,Coding,Coding,Tech,1,0,1,Round2
314,3,ECE,6.11,0,2,9,GenAI,Startup,Data Analyst,21,1,0,1,0,0,Coding,Tech,HR,0,0,1,Round1
315,4,ECE,6.67,2,1,8,GenAI,Mid,GenAI Engineer,25,1,1,0,0,0,Coding,Tech,Tech,1,0,1,Round2
316,3,CSE,6.26,1,2,9,AI,Top,Data Scientist,32,1,0,0,0,0,GD,Tech,Tech,0,1,0,Round1
317,1,Mechanical,5.31,0,1,7,DS,Mid,Data Scientist,12,1,1,1,0,0,Coding,Coding,HR,1,0,1,Round2
318,3,Mechanical,6.32,2,1,1,AI,Mid,Data Analyst,18,1,0,1,0,0,Coding,Tech,HR,0,0,0,Round1
319,2,ECE,9.89,1,1,5,DS,Top,Data Scientist,21,1,1,0,0,1,GD,Tech,Tech,1,1,1,Selected
320,4,ECE,9.72,0,2,9,DS,Top,AI Engineer,17,1,1,1,1,0,GD,Coding,Tech,0,0,0,Round1
321,1,Mechanical,8.57,0,1,1,DS,Top,Data Analyst,7,1,1,1,1,0,Aptitude,Coding,HR,1,0,0,Round2
322,4,CSE,5.96,2,1,1,DS,Mid,GenAI Engineer,35,1,1,1,1,0,Coding,Coding,Tech,1,0,1,Round2
323,2,CSE,7.88,2,1,8,AI,Startup,Data Scientist,13,1,0,1,0,0,Coding,Tech,Tech,0,1,0,Round1
324,2,CSE,9.2,2,1,5,GenAI,Mid,AI Engineer,35,1,1,1,0,0,Coding,Coding,HR,1,0,0,Round2
325,2,ECE,5.55,2,2,3,GenAI,Mid,GenAI Engineer,33,1,1,0,0,0,Coding,Coding,Tech,1,1,1,Selected
326,3,ECE,7.65,2,0,5,GenAI,Mid,AI Engineer,11,1,0,0,0,1,GD,Tech,HR,0,1,0,Round1
327,3,Mechanical,6.53,0,0,4,DS,Mid,AI Engineer,31,1,1,1,1,1,Aptitude,Coding,Tech,1,0,0,Round2
328,4,Mechanical,7.0,2,0,2,AI,Startup,Data Scientist,17,1,1,1,0,1,Aptitude,Tech,HR,1,0,0,Round2
329,4,ECE,7.71,1,2,4,DS,Mid,GenAI Engineer,9,1,0,0,0,0,GD,Tech,Tech,0,0,0,Round1
330,1,CSE,7.4,0,0,1,AI,Startup,AI Engineer,33,1,1,0,0,1,Coding,Coding,HR,0,0,1,Round1
331,1,Mechanical,9.6,1,1,7,DS,Top,Data Scientist,17,1,1,1,0,0,GD,Tech,HR,1,0,1,Round2
332,4,Civil,7.67,0,2,2,GenAI,Startup,Data Scientist,11,1,1,1,1,0,Aptitude,Tech,Tech,0,1,0,Round1
333,3,ECE,8.4,2,2,7,DS,Top,Data Analyst,23,1,0,1,0,1,Coding,Tech,Tech,1,0,1,Round2
334,2,Civil,7.78,0,0,5,GenAI,Mid,GenAI Engineer,9,1,0,0,1,0,Aptitude,Tech,HR,1,0,1,Round2
335,4,Civil,7.02,0,2,1,DS,Top,Data Scientist,24,1,1,0,1,1,Aptitude,Tech,HR,0,1,0,Round1
336,1,CSE,6.03,1,0,6,GenAI,Top,GenAI Engineer,12,1,0,0,0,1,Coding,Coding,Tech,1,1,0,Round3
337,3,ECE,5.41,0,1,5,AI,Top,AI Engineer,39,1,1,1,0,0,GD,Coding,Tech,1,0,0,Round2
338,4,ECE,8.39,0,1,5,GenAI,Mid,Data Analyst,32,1,1,0,1,1,Coding,Coding,Tech,1,0,0,Round2
339,4,Civil,5.51,1,0,7,DS,Mid,Data Scientist,18,1,1,0,0,0,GD,Coding,HR,1,1,1,Selected
340,3,CSE,5.42,2,1,7,DS,Startup,GenAI Engineer,12,1,1,1,1,0,GD,Coding,HR,1,1,1,Selected
341,4,Mechanical,9.58,1,0,5,AI,Top,GenAI Engineer,23,1,1,0,1,0,GD,Coding,HR,0,0,0,Round1
342,3,Civil,9.85,0,0,2,DS,Top,Data Scientist,27,1,1,1,1,1,Coding,Coding,Tech,1,0,1,Round2
343,2,CSE,8.01,0,2,3,DS,Top,Data Analyst,12,1,1,0,0,0,Aptitude,Coding,Tech,0,1,0,Round1
344,3,Civil,5.16,0,1,3,AI,Top,Data Analyst,11,1,1,1,1,1,Coding,Coding,Tech,1,1,0,Round3
345,3,ECE,8.81,2,1,8,DS,Mid,Data Analyst,18,1,1,0,1,1,Aptitude,Tech,HR,0,1,0,Round1
346,3,CSE,7.57,1,0,6,AI,Startup,Data Analyst,16,1,1,1,0,0,Aptitude,Coding,Tech,1,1,0,Round3
347,4,CSE,8.88,0,1,8,DS,Top,AI Engineer,33,1,1,0,1,0,Coding,Coding,Tech,1,1,0,Round3
348,4,ECE,7.07,0,0,2,AI,Startup,AI Engineer,14,1,1,0,0,0,Coding,Coding,Tech,0,1,1,Round1
349,3,Mechanical,8.72,2,2,7,DS,Top,Data Scientist,35,1,1,0,0,0,Aptitude,Coding,Tech,0,0,1,Round1
350,4,ECE,8.98,0,1,9,GenAI,Top,AI Engineer,6,1,0,1,1,1,GD,Coding,HR,1,1,0,Round3
351,1,ECE,7.73,0,2,7,DS,Mid,GenAI Engineer,4,1,1,1,0,0,Coding,Coding,Tech,1,0,1,Round2
352,1,Civil,9.84,1,2,6,DS,Top,Data Analyst,34,1,1,0,1,1,Aptitude,Coding,HR,1,0,0,Round2
353,4,CSE,6.54,2,1,4,DS,Mid,Data Analyst,21,1,0,1,0,0,Aptitude,Coding,Tech,0,1,1,Round1
354,4,ECE,9.73,1,2,5,DS,Top,AI Engineer,36,1,1,1,1,0,Aptitude,Coding,HR,1,1,0,Round3
355,3,CSE,5.22,2,1,8,AI,Mid,Data Scientist,8,1,1,0,1,0,Coding,Tech,Tech,0,1,1,Round1
356,2,Civil,9.03,2,2,6,DS,Mid,AI Engineer,38,1,0,1,1,1,Coding,Coding,HR,0,1,0,Round1
357,4,CSE,7.8,0,1,7,AI,Mid,Data Scientist,14,1,1,1,0,1,Aptitude,Tech,Tech,1,0,0,Round2
358,1,ECE,6.72,0,0,9,DS,Top,AI Engineer,12,1,1,0,1,0,Aptitude,Tech,Tech,0,1,0,Round1
359,3,Civil,5.38,1,1,7,DS,Top,AI Engineer,14,1,1,1,1,0,GD,Tech,HR,1,1,0,Round3
360,4,Civil,8.45,1,2,7,DS,Top,Data Scientist,8,1,1,1,1,0,Aptitude,Coding,Tech,0,1,1,Round1
361,1,Civil,8.38,1,2,4,DS,Mid,Data Analyst,31,1,1,1,1,1,Aptitude,Tech,HR,1,0,0,Round2
362,1,Mechanical,8.63,1,0,4,DS,Mid,GenAI Engineer,15,1,0,0,1,0,Coding,Tech,Tech,1,1,0,Round3
363,2,Mechanical,8.71,0,0,6,GenAI,Startup,AI Engineer,34,1,1,1,1,1,Aptitude,Coding,HR,1,0,0,Round2
364,3,CSE,5.59,1,0,2,AI,Mid,GenAI Engineer,16,1,1,1,1,0,Coding,Tech,HR,1,1,1,Selected
365,3,CSE,9.29,1,0,2,DS,Mid,AI Engineer,35,1,1,0,1,0,Aptitude,Tech,HR,1,0,0,Round2
366,2,Civil,5.73,0,1,9,AI,Startup,Data Scientist,39,1,1,0,1,0,Coding,Coding,HR,0,0,0,Round1
367,2,CSE,7.83,2,1,8,GenAI,Top,Data Analyst,26,1,0,0,1,0,GD,Tech,Tech,1,1,0,Round3
368,3,Civil,8.98,0,2,8,GenAI,Top,AI Engineer,38,1,0,1,0,0,GD,Coding,Tech,1,1,1,Selected
369,3,Mechanical,10.0,0,0,5,GenAI,Startup,Data Scientist,30,1,1,1,0,0,Coding,Tech,Tech,1,0,0,Round2
370,4,Civil,5.97,0,1,6,GenAI,Mid,Data Scientist,30,1,1,1,1,1,Aptitude,Coding,HR,1,0,0,Round2
371,4,ECE,6.45,2,0,6,DS,Top,GenAI Engineer,29,1,1,1,0,1,GD,Tech,Tech,0,0,0,Round1
372,2,Civil,6.48,0,1,7,GenAI,Mid,Data Analyst,7,1,0,0,0,0,Coding,Coding,Tech,1,0,0,Round2
373,4,ECE,8.56,1,0,6,DS,Top,GenAI Engineer,5,1,1,0,0,0,Aptitude,Coding,Tech,1,1,1,Selected
374,1,Mechanical,7.55,0,1,6,AI,Top,GenAI Engineer,24,1,1,1,0,0,Coding,Tech,Tech,1,1,1,Selected
375,4,Civil,6.98,2,0,4,GenAI,Startup,Data Analyst,10,1,1,1,0,0,Coding,Coding,Tech,1,1,1,Selected
376,4,Mechanical,9.73,2,2,4,GenAI,Top,Data Analyst,12,1,1,0,0,0,Aptitude,Coding,Tech,1,1,0,Round3
377,1,ECE,7.87,1,1,7,DS,Top,Data Analyst,35,1,0,1,1,0,GD,Tech,Tech,1,0,0,Round2
378,2,Civil,9.18,0,0,3,AI,Top,GenAI Engineer,23,1,1,0,0,0,GD,Coding,HR,1,0,1,Round2
379,1,CSE,9.83,1,2,1,GenAI,Top,Data Analyst,4,1,1,1,0,0,Coding,Coding,Tech,1,0,1,Round2
380,4,Mechanical,7.52,0,1,1,GenAI,Startup,Data Scientist,30,1,1,0,1,1,GD,Coding,Tech,1,1,1,Selected
381,2,ECE,9.51,2,1,9,AI,Startup,Data Scientist,30,1,0,0,1,1,Coding,Tech,Tech,0,0,1,Round1
382,4,Mechanical,8.99,1,0,1,GenAI,Startup,Data Analyst,13,1,1,1,0,0,GD,Tech,Tech,1,0,0,Round2
383,1,Civil,9.99,0,0,9,GenAI,Top,Data Scientist,19,1,0,0,0,1,Coding,Coding,HR,1,0,1,Round2
384,1,ECE,7.25,0,2,6,DS,Startup,Data Scientist,15,1,0,1,0,1,Coding,Tech,Tech,1,1,0,Round3
385,4,Civil,5.11,1,2,8,GenAI,Top,AI Engineer,34,1,1,0,1,1,Aptitude,Tech,Tech,1,1,0,Round3
386,3,Civil,5.55,0,0,9,GenAI,Startup,Data Scientist,36,1,1,0,0,1,GD,Coding,HR,1,0,0,Round2
387,3,Civil,8.75,1,1,2,DS,Startup,GenAI Engineer,32,1,1,0,1,0,GD,Tech,HR,1,1,1,Selected
388,1,CSE,9.07,2,1,2,GenAI,Startup,Data Scientist,26,1,0,1,0,1,Coding,Tech,HR,0,1,1,Round1
389,1,Civil,6.8,0,1,8,AI,Startup,GenAI Engineer,13,1,1,1,0,1,GD,Coding,HR,1,1,1,Selected
390,3,CSE,5.58,0,2,9,GenAI,Startup,Data Analyst,12,1,1,0,1,0,Coding,Tech,HR,1,1,1,Selected
391,3,Civil,8.55,1,2,9,AI,Top,AI Engineer,36,1,1,1,1,1,GD,Coding,HR,1,0,1,Round2
392,4,Mechanical,8.17,1,1,1,DS,Mid,Data Scientist,4,1,1,1,1,1,Coding,Coding,HR,1,1,0,Round3
393,4,Mechanical,5.28,0,0,4,AI,Mid,Data Scientist,37,1,1,1,1,1,Aptitude,Tech,HR,0,1,1,Round1
394,3,Mechanical,7.74,2,2,4,AI,Mid,AI Engineer,8,1,1,1,0,0,Aptitude,Coding,Tech,1,1,0,Round3
395,4,Civil,6.24,1,1,1,AI,Startup,AI Engineer,21,1,1,0,1,0,GD,Coding,HR,0,1,0,Round1
396,4,CSE,5.58,0,1,7,AI,Startup,AI Engineer,10,1,0,0,0,0,Coding,Coding,Tech,1,0,0,Round2
397,2,Civil,5.91,1,0,1,AI,Startup,Data Scientist,7,1,1,0,0,1,GD,Coding,HR,1,1,1,Selected
398,4,Mechanical,6.05,2,2,1,DS,Startup,AI Engineer,28,1,0,0,1,0,Coding,Coding,HR,1,1,0,Round3
399,1,Mechanical,5.8,2,1,8,GenAI,Mid,Data Analyst,12,1,0,1,1,1,GD,Tech,HR,1,1,0,Round3
400,4,ECE,5.91,2,0,3,GenAI,Mid,Data Scientist,33,1,1,1,1,0,Aptitude,Coding,HR,1,1,0,Round3
401,4,ECE,7.69,2,1,7,DS,Mid,AI Engineer,16,1,1,1,0,1,Coding,Coding,HR,0,0,0,Round1
402,3,CSE,5.22,0,0,2,GenAI,Mid,AI Engineer,4,1,1,1,0,0,Coding,Coding,HR,0,0,1,Round1
403,1,CSE,6.49,2,0,5,AI,Top,GenAI Engineer,22,1,1,1,0,0,Coding,Coding,Tech,1,1,0,Round3
404,4,ECE,5.54,0,1,2,AI,Startup,Data Scientist,10,1,0,1,0,0,Coding,Coding,Tech,0,1,0,Round1
405,4,CSE,8.11,2,2,5,AI,Startup,Data Scientist,29,1,1,1,0,1,Aptitude,Tech,HR,1,0,0,Round2
406,2,Mechanical,9.74,1,0,7,DS,Startup,AI Engineer,16,1,0,0,1,0,GD,Coding,Tech,1,0,0,Round2
407,4,Mechanical,5.22,0,2,1,AI,Mid,AI Engineer,8,1,1,1,1,0,GD,Tech,HR,0,0,0,Round1
408,4,CSE,9.48,2,0,2,AI,Startup,GenAI Engineer,30,1,0,0,0,0,Coding,Tech,HR,0,1,0,Round1
409,2,Mechanical,8.83,1,1,1,DS,Mid,Data Analyst,35,1,1,1,0,1,Coding,Tech,HR,0,0,0,Round1
