Student_ID,College_Tier,Department,Module,Topic,Subtopic,Difficulty,Correct,Time_Taken,Attempts,Hint_Used,Test_Cases_Passed
13418,2,ECE,Functions,Arrays,EdgeCases,Easy,0,62,3,0,40
18078,3,ECE,Functions,Loops,Basic,Hard,1,27,2,0,66
8312,3,CSE,Functions,Lists,Basic,Medium,1,18,1,0,16
17215,2,Civil,Advanced,Functions,Intermediate,Easy,0,223,1,1,4
14099,4,CSE,DS,Loops,Intermediate,Easy,1,186,1,0,63
5178,2,Mechanical,Basics,Classes,Basic,Easy,1,266,1,0,3
14263,4,ECE,DS,Functions,Intermediate,Easy,1,111,1,0,67
8309,2,Mechanical,Functions,Variables,Intermediate,Easy,0,25,3,0,21
5950,3,Mechanical,Control,Functions,EdgeCases,Medium,0,278,1,0,38
19223,4,CSE,OOP,Variables,EdgeCases,Medium,0,292,1,0,34
1151,2,ECE,Control,Arrays,EdgeCases,Medium,1,33,1,0,44
1932,2,Civil,ProblemSolving,Functions,Basic,Medium,0,206,1,1,0
9205,3,Civil,Basics,Loops,Basic,Hard,0,215,3,0,51
18049,4,Mechanical,DS,Variables,Basic,Hard,1,166,3,0,50
1082,2,Civil,Advanced,Variables,Intermediate,Medium,0,39,1,0,48
16897,1,CSE,ProblemSolving,Loops,Intermediate,Easy,1,259,1,0,91
13408,1,ECE,DS_AI,Loops,Intermediate,Easy,1,37,1,0,90
7806,2,ECE,DS,Lists,EdgeCases,Easy,0,194,3,1,10
5238,3,Civil,DS_AI,Functions,EdgeCases,Easy,1,101,1,1,56
16944,3,Mechanical,DS,Functions,Basic,Easy,0,178,1,0,74
12776,2,CSE,DS,Functions,Intermediate,Medium,0,141,1,0,8
16245,2,CSE,OOP,Lists,Intermediate,Hard,1,144,1,0,8
13185,3,ECE,Basics,Files,EdgeCases,Hard,0,191,3,0,51
3344,3,Civil,Control,Arrays,Intermediate,Hard,1,127,3,1,10
13501,3,CSE,OOP,Arrays,EdgeCases,Easy,1,126,3,1,56
9663,2,Mechanical,OOP,Lists,Basic,Medium,1,248,2,0,96
16965,3,Mechanical,Functions,Functions,EdgeCases,Easy,1,87,1,0,4
15126,2,Civil,Advanced,Files,Basic,Easy,1,180,2,1,7
8131,4,Mechanical,Functions,Loops,EdgeCases,Medium,0,153,2,0,73
19532,1,Mechanical,Advanced,Files,EdgeCases,Medium,1,51,3,1,70
1680,4,ECE,DS_AI,Pandas,EdgeCases,Hard,1,206,2,1,36
3507,1,Civil,DS,Loops,EdgeCases,Easy,1,138,2,0,68
13285,2,ECE,DS_AI,Files,EdgeCases,Easy,1,243,1,0,5
7254,2,ECE,Control,Variables,Intermediate,Medium,1,117,2,1,35
19129,4,ECE,DS,Arrays,Basic,Easy,1,174,2,1,29
9436,2,ECE,DS_AI,Lists,Intermediate,Medium,1,128,3,1,62
11311,2,Civil,Advanced,Functions,Intermediate,Medium,1,205,2,0,8
13297,3,ECE,OOP,Functions,Basic,Medium,0,30,1,1,70
18526,4,Civil,Advanced,Pandas,Basic,Medium,1,227,1,0,13
13246,1,ECE,Functions,Classes,Intermediate,Easy,1,167,1,1,40
11152,4,Mechanical,Control,Files,EdgeCases,Easy,1,185,3,0,13
10458,2,Civil,OOP,Classes,Intermediate,Easy,1,42,2,1,31
2480,2,Mechanical,Basics,Variables,Basic,Hard,1,196,2,0,31
4453,4,ECE,DS_AI,Pandas,Basic,Medium,1,245,1,0,24
5882,2,ECE,OOP,Lists,EdgeCases,Easy,0,82,2,1,91
14070,2,Civil,Functions,Files,EdgeCases,Easy,0,104,1,1,10
2850,2,ECE,DS,Classes,Intermediate,Easy,1,285,2,1,81
7391,3,Civil,OOP,Variables,Intermediate,Medium,1,191,2,0,91
11923,2,Mechanical,DS_AI,Variables,Basic,Medium,0,160,1,1,60
2490,2,CSE,Functions,Arrays,EdgeCases,Medium,1,34,1,1,99
9824,2,Civil,Control,Classes,Intermediate,Hard,1,13,1,0,53
9208,2,ECE,ProblemSolving,Variables,Intermediate,Easy,1,42,1,0,4
9541,2,ECE,OOP,Variables,Basic,Easy,1,50,3,0,43
16365,2,Civil,DS,Arrays,Intermediate,Medium,0,242,3,1,95
4612,2,ECE,DS,Pandas,EdgeCases,Hard,0,144,1,1,2
19224,1,Civil,Advanced,Functions,Intermediate,Hard,1,252,2,0,34
5879,4,Civil,Functions,Files,Intermediate,Easy,1,209,1,1,55
16348,1,CSE,DS,Lists,Basic,Easy,0,31,3,0,11
852,2,Civil,Basics,Loops,EdgeCases,Medium,0,290,3,1,61
18072,4,Civil,Basics,Pandas,EdgeCases,Easy,0,121,1,0,69
6834,1,Mechanical,Basics,Variables,Intermediate,Medium,1,123,1,0,25
11939,4,CSE,DS,Arrays,Basic,Easy,0,198,3,0,57
2428,2,CSE,OOP,Lists,Basic,Medium,1,99,2,0,5
4001,4,Civil,Control,Pandas,Basic,Hard,0,215,2,0,60
5053,4,ECE,OOP,Classes,Intermediate,Easy,1,252,2,0,44
2739,4,Mechanical,Control,Loops,Intermediate,Hard,0,229,2,0,79
5388,4,ECE,Basics,Classes,EdgeCases,Easy,0,80,1,1,67
8003,2,ECE,DS,Classes,EdgeCases,Hard,0,19,2,0,29
5537,3,Mechanical,Control,Pandas,EdgeCases,Easy,1,225,3,0,17
13480,3,Mechanical,Basics,Lists,EdgeCases,Medium,0,161,3,0,36
3914,4,CSE,DS,Functions,Basic,Easy,0,157,2,0,99
17451,2,ECE,Basics,Variables,EdgeCases,Easy,0,191,1,0,12
10637,2,Civil,DS,Loops,Intermediate,Easy,1,98,3,0,86
5727,3,Mechanical,Advanced,Pandas,Basic,Medium,0,132,3,0,16
3374,2,ECE,Basics,Lists,EdgeCases,Hard,0,227,3,1,48
12162,4,CSE,ProblemSolving,Classes,EdgeCases,Easy,1,44,2,1,31
2083,4,ECE,Advanced,Lists,Intermediate,Easy,1,247,1,1,73
16282,3,Civil,Basics,Classes,Intermediate,Hard,1,222,2,0,64
15306,2,Civil,DS_AI,Classes,EdgeCases,Easy,0,290,2,1,11
9818,4,Mechanical,Advanced,Classes,Intermediate,Medium,1,163,3,0,98
11262,3,CSE,Control,Files,EdgeCases,Hard,1,227,3,1,56
418,1,Civil,OOP,Functions,Intermediate,Easy,1,189,2,0,25
8809,3,Mechanical,ProblemSolving,Lists,Intermediate,Easy,1,98,2,1,63
3268,2,CSE,Control,Loops,Intermediate,Hard,0,235,3,1,32
17210,1,Civil,ProblemSolving,Arrays,EdgeCases,Medium,1,221,1,0,24
5746,4,Civil,Control,Functions,EdgeCases,Hard,1,27,3,0,86
11339,2,Civil,Advanced,Classes,EdgeCases,Easy,0,229,2,1,59
413,4,Mechanical,Advanced,Files,Basic,Easy,0,204,2,1,2
7544,3,Mechanical,Control,Classes,Intermediate,Medium,1,274,1,0,52
7588,2,Mechanical,ProblemSolving,Loops,Intermediate,Easy,1,247,3,1,3
729,1,ECE,Advanced,Lists,Intermediate,Hard,1,255,3,1,68
11658,1,Mechanical,DS,Loops,Basic,Medium,1,115,3,1,75
5989,4,CSE,ProblemSolving,Loops,Basic,Easy,0,111,2,0,13
18889,4,Civil,ProblemSolving,Functions,Intermediate,Medium,1,13,2,0,98
2968,3,CSE,Control,Lists,Basic,Medium,1,12,3,0,26
14528,4,ECE,Functions,Arrays,EdgeCases,Easy,0,188,2,0,82
19171,2,CSE,Advanced,Pandas,EdgeCases,Hard,1,241,3,0,87
16049,1,Mechanical,Basics,Arrays,EdgeCases,Easy,0,154,2,1,60
17507,2,Mechanical,Control,Arrays,Basic,Easy,1,242,1,0,18
17956,3,Civil,DS_AI,Classes,Intermediate,Hard,0,127,1,1,92
5074,1,CSE,DS,Pandas,Basic,Medium,0,218,2,0,70
5105,4,CSE,DS,Lists,Intermediate,Medium,0,184,1,0,20
2144,1,CSE,OOP,Variables,Basic,Easy,0,53,1,1,32
7358,3,ECE,ProblemSolving,Files,Intermediate,Easy,0,196,2,1,68
12044,4,Civil,Functions,Lists,EdgeCases,Hard,0,99,2,0,1
3441,1,CSE,DS,Lists,Basic,Easy,0,243,2,1,84
5645,1,ECE,OOP,Functions,Intermediate,Hard,0,276,2,1,11
10519,1,Mechanical,ProblemSolving,Loops,Intermediate,Medium,1,149,3,0,45
14553,4,Civil,Functions,Functions,EdgeCases,Hard,0,115,3,0,24
2915,3,Mechanical,DS,Files,Basic,Easy,1,35,2,0,43
13585,1,Mechanical,OOP,Files,Basic,Medium,1,286,3,0,39
12145,2,CSE,DS,Pandas,Intermediate,Hard,0,232,1,0,42
14398,4,Civil,DS,Functions,Basic,Medium,0,237,3,0,49
8788,4,CSE,Advanced,Lists,EdgeCases,Easy,1,244,1,0,29
14192,1,Mechanical,OOP,Functions,Basic,Hard,0,65,3,1,89
729,1,Mechanical,OOP,Files,Intermediate,Medium,1,90,1,0,14
17750,1,Mechanical,Basics,Classes,Intermediate,Hard,1,97,1,0,76
699,3,Mechanical,Advanced,Arrays,EdgeCases,Easy,1,148,2,1,45
7187,4,ECE,Basics,Loops,Intermediate,Easy,1,112,3,0,15
14513,2,Civil,DS_AI,Functions,EdgeCases,Medium,1,276,2,0,15
13924,3,Mechanical,Basics,Files,Intermediate,Hard,0,274,1,0,64
16780,3,Mechanical,DS_AI,Variables,Basic,Medium,1,24,3,0,24
7401,4,Civil,OOP,Pandas,Intermediate,Medium,1,119,1,0,12
4172,1,Mechanical,Functions,Classes,EdgeCases,Easy,0,62,3,0,99
4361,3,ECE,Advanced,Classes,Basic,Hard,1,279,2,0,87
2503,1,Civil,DS_AI,Loops,EdgeCases,Medium,0,101,3,1,67
17102,4,Mechanical,DS_AI,Pandas,Basic,Hard,1,40,3,0,65
19167,2,CSE,Control,Variables,EdgeCases,Medium,1,100,1,0,60
5487,2,Civil,DS_AI,Variables,Intermediate,Hard,0,291,2,0,83
8336,2,Civil,Functions,Lists,Basic,Hard,1,109,1,0,25
4492,1,ECE,Functions,Files,Basic,Hard,1,276,2,0,23
11131,3,Mechanical,Advanced,Lists,EdgeCases,Easy,0,14,1,0,88
7652,2,Civil,Advanced,Functions,Intermediate,Hard,1,99,3,1,70
1168,3,CSE,OOP,Loops,EdgeCases,Medium,1,35,2,0,60
1063,2,CSE,Functions,Variables,EdgeCases,Hard,0,241,2,0,47
18541,1,Mechanical,OOP,Lists,EdgeCases,Easy,1,156,1,0,11
11175,1,CSE,ProblemSolving,Functions,EdgeCases,Hard,0,210,2,0,65
4730,1,Civil,DS_AI,Files,Basic,Easy,1,279,2,1,83
9349,2,CSE,OOP,Loops,EdgeCases,Easy,0,69,3,0,63
5335,3,CSE,ProblemSolving,Pandas,Basic,Easy,1,88,2,1,47
8925,1,ECE,Basics,Loops,Intermediate,Medium,1,36,3,1,19
4331,3,Civil,Basics,Classes,EdgeCases,Medium,0,47,2,0,81
6802,3,CSE,Functions,Loops,EdgeCases,Medium,1,58,1,1,58
4847,2,CSE,DS_AI,Loops,Intermediate,Easy,1,121,2,0,59
6732,3,ECE,Functions,Functions,Basic,Hard,1,17,1,0,50
15369,1,Mechanical,DS,Classes,Intermediate,Medium,0,17,1,1,74
17338,4,Mechanical,Control,Files,Intermediate,Hard,1,297,3,0,91
2540,4,CSE,OOP,Lists,EdgeCases,Medium,0,91,3,0,56
7057,1,ECE,Basics,Classes,Intermediate,Hard,0,140,2,0,54
11517,3,Mechanical,DS_AI,Classes,Intermediate,Easy,1,87,3,0,72
11494,4,Civil,ProblemSolving,Classes,Intermediate,Hard,0,241,2,0,13
1543,4,Mechanical,DS,Lists,Intermediate,Hard,0,124,2,0,16
13965,1,ECE,DS_AI,Functions,Basic,Medium,0,235,2,1,15
17576,4,Mechanical,OOP,Files,EdgeCases,Easy,1,32,2,1,43
6314,2,Civil,OOP,Loops,EdgeCases,Hard,0,166,2,1,41
19066,1,ECE,Basics,Arrays,Intermediate,Easy,1,21,2,0,98
17925,3,CSE,OOP,Files,Basic,Easy,0,228,1,1,83
13808,4,Civil,Functions,Classes,Basic,Hard,1,297,3,0,27
9581,3,Mechanical,DS,Variables,Basic,Easy,0,27,1,1,43
17750,3,ECE,Functions,Classes,EdgeCases,Medium,1,261,3,1,25
8692,3,CSE,DS,Arrays,Basic,Hard,1,245,2,0,25
7495,2,ECE,DS_AI,Loops,Intermediate,Medium,0,256,2,1,77
4313,4,Civil,OOP,Variables,EdgeCases,Easy,1,299,1,1,91
1325,4,CSE,Advanced,Functions,Basic,Medium,0,35,3,0,10
3142,4,CSE,Control,Pandas,EdgeCases,Easy,1,261,3,1,8
19871,3,Civil,Basics,Loops,Intermediate,Easy,0,180,3,0,67
1811,1,Mechanical,Advanced,Files,EdgeCases,Easy,1,224,1,0,55
6589,4,CSE,Advanced,Loops,Basic,Medium,0,219,1,0,60
19308,4,Civil,Advanced,Functions,Intermediate,Easy,1,280,3,0,64
5302,2,Mechanical,ProblemSolving,Loops,EdgeCases,Medium,0,110,3,0,64
15486,1,Civil,Advanced,Arrays,EdgeCases,Hard,0,226,1,0,77
11715,4,Civil,DS_AI,Variables,Basic,Hard,1,36,1,1,69
4749,3,ECE,DS_AI,Files,Basic,Medium,0,201,3,0,61
9436,2,Civil,Advanced,Files,Basic,Easy,1,78,2,1,92
3710,2,CSE,Advanced,Variables,EdgeCases,Medium,1,128,1,0,51
13117,1,Civil,OOP,Files,EdgeCases,Easy,1,139,1,0,99
9577,4,ECE,Basics,Files,EdgeCases,Medium,1,106,2,1,21
10151,4,Mechanical,Functions,Pandas,EdgeCases,Hard,0,147,3,1,50
19457,4,Mechanical,Basics,Lists,Basic,Easy,1,42,2,0,99
6531,1,ECE,DS,Files,Intermediate,Medium,1,86,2,0,71
10189,3,ECE,OOP,Classes,Intermediate,Hard,1,268,3,0,50
14684,2,ECE,Functions,Functions,Intermediate,Hard,1,13,1,1,67
505,4,Mechanical,DS,Lists,Intermediate,Medium,0,30,3,0,6
1215,4,Civil,ProblemSolving,Classes,Intermediate,Easy,1,253,3,0,60
1532,4,Civil,ProblemSolving,Functions,Basic,Easy,0,149,2,0,47
824,3,CSE,Basics,Files,EdgeCases,Medium,1,45,2,1,85
17313,2,Civil,Advanced,Classes,Intermediate,Easy,1,140,1,0,37
5030,4,CSE,Basics,Classes,Intermediate,Hard,0,123,2,1,26
13429,1,CSE,ProblemSolving,Classes,Intermediate,Easy,1,232,2,0,25
16518,4,Mechanical,Functions,Files,Intermediate,Easy,1,273,3,1,81
2106,3,Mechanical,ProblemSolving,Variables,Intermediate,Medium,0,206,3,0,36
3628,4,ECE,DS,Variables,Basic,Easy,0,167,3,1,91
12973,2,Mechanical,Functions,Files,EdgeCases,Easy,1,151,2,0,79
1853,1,CSE,Basics,Classes,Intermediate,Medium,1,295,1,1,53
4911,1,CSE,Advanced,Loops,EdgeCases,Easy,0,278,3,1,38
11004,3,Civil,Functions,Files,Basic,Medium,1,299,2,0,43
13844,3,CSE,DS_AI,Functions,Intermediate,Hard,0,283,3,0,4
11705,2,CSE,Control,Classes,Basic,Hard,1,279,1,0,98
15762,4,Civil,Advanced,Lists,EdgeCases,Easy,1,107,2,1,13
6191,3,Civil,Control,Variables,Intermediate,Hard,1,222,1,0,22
17641,1,CSE,ProblemSolving,Pandas,Basic,Medium,1,114,3,1,50
19761,3,CSE,Control,Lists,Basic,Easy,1,94,3,0,11
5646,4,CSE,Advanced,Loops,Basic,Medium,0,38,1,0,66
19871,4,Civil,Advanced,Classes,EdgeCases,Easy,1,87,2,0,33
19969,4,ECE,DS_AI,Loops,Intermediate,Medium,0,247,3,1,94
9589,4,ECE,DS_AI,Lists,Basic,Hard,0,232,1,0,3
11830,3,Mechanical,Functions,Files,Intermediate,Hard,0,218,1,1,53
8054,4,Mechanical,Functions,Pandas,Intermediate,Easy,1,221,1,0,41
3331,4,Mechanical,Basics,Functions,EdgeCases,Easy,1,176,3,1,99
19088,2,CSE,Control,Lists,EdgeCases,Medium,1,128,2,1,10
8663,2,Civil,Basics,Lists,EdgeCases,Hard,0,110,2,0,55
7115,1,Civil,Control,Functions,EdgeCases,Easy,0,32,3,1,59
13324,4,Mechanical,ProblemSolving,Pandas,EdgeCases,Hard,0,273,2,0,89
1354,1,Civil,DS,Variables,EdgeCases,Hard,1,41,2,1,41
10976,3,Civil,DS,Files,Basic,Medium,1,78,1,0,61
11024,2,Mechanical,Functions,Loops,Basic,Hard,1,183,1,0,85
668,2,Civil,Control,Pandas,Intermediate,Easy,1,125,1,0,67
9338,4,Civil,Functions,Variables,EdgeCases,Hard,1,177,1,0,37
13660,1,ECE,DS_AI,Functions,EdgeCases,Easy,1,167,1,0,23
3720,2,CSE,ProblemSolving,Loops,EdgeCases,Hard,0,60,3,0,73
19130,3,CSE,Functions,Lists,EdgeCases,Hard,0,259,2,0,97
7484,2,ECE,DS_AI,Files,Intermediate,Easy,1,42,1,0,27
540,1,ECE,Advanced,Classes,Intermediate,Hard,1,41,2,0,57
4965,2,Mechanical,Basics,Files,Intermediate,Medium,0,166,2,0,91
4836,2,Mechanical,Functions,Variables,EdgeCases,Hard,1,215,1,0,57
6043,1,Civil,DS_AI,Arrays,Intermediate,Easy,1,142,3,0,13
14838,3,CSE,Advanced,Functions,Intermediate,Hard,1,230,2,0,95
7313,4,Mechanical,Advanced,Functions,Intermediate,Medium,1,98,1,1,6
5321,3,CSE,DS_AI,Arrays,Basic,Hard,1,170,1,1,47
13217,1,ECE,Control,Functions,Basic,Medium,1,171,3,0,54
2780,4,ECE,ProblemSolving,Arrays,Basic,Hard,1,230,3,0,77
17309,2,Civil,Basics,Arrays,Basic,Medium,0,207,3,0,7
1582,2,Mechanical,DS_AI,Classes,Intermediate,Hard,1,229,1,0,44
19709,1,Mechanical,Functions,Lists,Intermediate,Hard,1,194,3,0,6
12678,3,CSE,Functions,Classes,Intermediate,Hard,0,140,1,0,32
5714,3,CSE,Control,Lists,Basic,Medium,0,250,1,0,14
16640,3,Mechanical,Basics,Lists,Basic,Easy,0,249,2,0,99
4805,4,CSE,Advanced,Lists,Intermediate,Medium,1,266,2,1,32
18223,3,Mechanical,DS_AI,Arrays,Basic,Medium,0,172,1,0,15
10137,3,ECE,OOP,Files,Basic,Hard,1,164,3,0,22
10,3,Civil,DS_AI,Loops,EdgeCases,Medium,1,113,2,1,60
19256,4,ECE,Basics,Files,Basic,Easy,1,281,2,1,49
5125,3,CSE,Control,Functions,Basic,Hard,1,271,3,1,61
1016,4,Mechanical,Control,Arrays,Basic,Easy,1,115,2,1,37
2194,4,Civil,OOP,Loops,Basic,Hard,0,101,1,1,26
8416,1,Mechanical,Advanced,Arrays,EdgeCases,Hard,0,274,2,0,14
13551,2,Mechanical,Advanced,Variables,Intermediate,Medium,1,48,2,1,74
14513,3,Mechanical,Advanced,Variables,EdgeCases,Hard,1,239,3,1,79
4159,2,ECE,Control,Files,Intermediate,Medium,1,284,2,1,8
6971,4,Civil,DS,Functions,Intermediate,Medium,1,279,1,1,25
6939,4,CSE,DS,Files,EdgeCases,Medium,0,92,3,1,18
13773,1,Mechanical,DS,Pandas,EdgeCases,Medium,0,158,1,1,70
18018,4,ECE,Control,Loops,Intermediate,Easy,1,191,1,0,20
10345,1,Mechanical,OOP,Arrays,Basic,Hard,0,153,3,0,0
7267,2,CSE,OOP,Classes,EdgeCases,Hard,1,26,1,0,63
8703,4,CSE,DS_AI,Files,Intermediate,Easy,1,73,3,0,17
385,1,Mechanical,Advanced,Classes,Intermediate,Hard,1,299,3,0,75
405,4,Civil,DS,Variables,Basic,Hard,1,203,1,1,18
8176,1,CSE,Functions,Files,Intermediate,Easy,1,148,1,0,73
15159,1,Civil,DS,Classes,EdgeCases,Medium,0,162,1,0,94
12764,2,Mechanical,Basics,Functions,EdgeCases,Hard,0,246,1,1,66
18385,3,Mechanical,OOP,Variables,EdgeCases,Easy,1,31,2,0,55
9861,2,ECE,Control,Lists,EdgeCases,Hard,0,115,3,0,26
5990,4,CSE,Functions,Files,Basic,Medium,1,110,1,1,20
15107,3,CSE,OOP,Files,Intermediate,Hard,0,89,2,0,21
17845,4,Mechanical,Functions,Loops,Basic,Easy,1,216,2,1,46
3637,2,CSE,ProblemSolving,Loops,Basic,Hard,0,129,1,0,91
10917,4,ECE,Control,Loops,EdgeCases,Medium,1,95,1,0,66
4810,3,Mechanical,Functions,Pandas,Intermediate,Easy,1,232,1,0,21
13457,1,ECE,Control,Loops,Basic,Easy,1,214,1,0,80
15445,1,Civil,DS,Lists,EdgeCases,Easy,1,278,1,1,86
5998,4,Civil,DS_AI,Functions,EdgeCases,Medium,1,28,2,1,23
2049,2,Mechanical,DS_AI,Loops,Basic,Hard,1,184,3,0,54
12339,3,CSE,Control,Variables,Basic,Hard,1,286,2,1,56
17101,4,ECE,OOP,Arrays,Intermediate,Hard,1,136,1,0,46
4545,1,Mechanical,OOP,Lists,EdgeCases,Medium,1,214,3,1,40
4977,4,Civil,DS,Variables,Basic,Easy,0,149,3,0,29
12776,1,Civil,DS_AI,Functions,Basic,Hard,1,262,1,0,2
10016,4,Civil,Functions,Variables,Intermediate,Easy,1,66,2,1,3
3420,2,Civil,ProblemSolving,Variables,EdgeCases,Easy,1,127,2,0,93
14431,2,CSE,Advanced,Pandas,EdgeCases,Medium,1,285,1,0,33
7240,1,Civil,Basics,Classes,Basic,Easy,0,17,3,0,9
14490,2,CSE,DS,Variables,EdgeCases,Medium,1,85,2,0,82
16634,4,ECE,Advanced,Pandas,Intermediate,Medium,0,17,3,0,15
10358,1,Civil,Control,Variables,Basic,Medium,1,52,1,1,52
17155,1,Mechanical,OOP,Classes,EdgeCases,Easy,0,115,3,0,55
4364,1,CSE,Basics,Arrays,Intermediate,Medium,0,138,1,1,97
10177,2,CSE,Functions,Lists,EdgeCases,Medium,1,228,2,1,97
17462,2,Civil,OOP,Arrays,Intermediate,Hard,0,218,1,0,88
8428,3,Civil,DS,Files,Intermediate,Easy,1,112,1,1,59
8581,4,Civil,DS_AI,Loops,EdgeCases,Hard,1,48,2,0,65
4859,3,CSE,Control,Loops,Basic,Hard,1,89,2,0,69
10041,1,Mechanical,DS,Lists,EdgeCases,Medium,1,82,1,0,56
19199,4,Mechanical,DS,Variables,EdgeCases,Hard,1,51,3,0,6
19759,2,Civil,ProblemSolving,Lists,EdgeCases,Medium,0,23,3,0,44
15255,3,Civil,OOP,Arrays,Basic,Hard,1,102,2,0,57
11471,3,ECE,DS,Pandas,EdgeCases,Hard,1,159,3,1,19
1253,1,Civil,Functions,Lists,Intermediate,Easy,0,251,1,0,44
6997,4,ECE,ProblemSolving,Loops,Intermediate,Hard,1,156,1,1,55
12174,4,Mechanical,Functions,Lists,Intermediate,Easy,0,97,3,1,8
4674,1,Civil,Control,Arrays,Intermediate,Medium,1,264,1,0,26
15782,2,Mechanical,Control,Lists,Intermediate,Hard,1,211,2,1,83
13052,4,Mechanical,Advanced,Classes,Intermediate,Hard,0,23,2,0,15
6882,3,Civil,Control,Files,Basic,Medium,1,221,1,0,2
6950,1,Mechanical,Basics,Variables,Basic,Easy,0,126,3,1,3
9522,3,Civil,DS_AI,Loops,Intermediate,Easy,0,92,2,1,76
8018,2,CSE,Functions,Variables,Intermediate,Medium,0,53,2,0,53
6942,2,ECE,Control,Loops,Intermediate,Hard,1,141,1,1,29
10210,4,CSE,OOP,Functions,EdgeCases,Easy,1,267,1,1,63
17716,3,CSE,DS,Lists,EdgeCases,Hard,1,100,2,0,73
9551,2,Civil,Functions,Lists,EdgeCases,Hard,1,61,2,0,50
4638,1,Civil,OOP,Lists,Intermediate,Hard,1,142,1,1,13
4855,2,Mechanical,Basics,Classes,EdgeCases,Medium,0,263,2,0,10
19562,2,ECE,Basics,Variables,Intermediate,Easy,1,194,3,0,29
10321,4,Civil,Advanced,Functions,Basic,Medium,0,202,2,1,31
18565,1,CSE,DS_AI,Classes,Intermediate,Easy,1,144,3,1,87
4893,2,Mechanical,DS,Lists,EdgeCases,Hard,1,249,3,0,2
7044,3,CSE,Basics,Functions,Basic,Hard,0,108,1,1,33
16522,1,Civil,Control,Variables,EdgeCases,Easy,1,88,3,0,29
19857,1,Mechanical,Functions,Arrays,Basic,Easy,0,278,3,0,60
19217,3,CSE,DS_AI,Functions,Intermediate,Medium,1,39,2,0,62
19964,3,Mechanical,Functions,Lists,EdgeCases,Hard,0,68,3,0,4
4165,4,ECE,Advanced,Classes,Intermediate,Easy,1,240,2,1,13
7942,1,Mechanical,DS,Functions,Basic,Easy,1,296,2,0,12
14389,3,Mechanical,Functions,Variables,EdgeCases,Easy,1,181,3,1,85
5570,1,ECE,Basics,Arrays,EdgeCases,Medium,1,284,3,1,14
4301,1,Civil,Advanced,Pandas,Intermediate,Hard,1,66,2,0,59
6270,1,ECE,Functions,Lists,Intermediate,Medium,1,260,2,1,37
3819,1,Civil,Functions,Pandas,Intermediate,Easy,1,45,1,1,4
12016,1,ECE,Basics,Classes,EdgeCases,Easy,1,19,3,0,90
12235,4,Mechanical,DS,Functions,Intermediate,Medium,0,143,2,0,13
18291,1,CSE,Functions,Variables,Intermediate,Medium,1,182,1,0,3
6255,1,ECE,Advanced,Arrays,EdgeCases,Medium,0,22,1,1,57
17145,4,Civil,Functions,Arrays,Intermediate,Medium,1,26,1,0,69
7351,3,Mechanical,Functions,Arrays,Intermediate,Medium,0,284,1,0,4
15184,3,Mechanical,Advanced,Functions,Basic,Easy,1,50,3,0,63
6239,4,ECE,DS,Lists,Intermediate,Hard,1,143,1,0,94
6091,3,Mechanical,Control,Files,Intermediate,Easy,0,219,2,1,31
11638,1,Mechanical,OOP,Lists,EdgeCases,Hard,1,241,3,0,69
12648,3,CSE,DS,Variables,EdgeCases,Hard,1,138,2,0,96
9912,2,Civil,ProblemSolving,Files,Basic,Easy,1,135,2,0,75
8473,3,ECE,Basics,Files,EdgeCases,Easy,1,101,1,0,87
18272,4,Civil,ProblemSolving,Classes,EdgeCases,Medium,1,118,3,0,77
3267,3,ECE,Advanced,Variables,Basic,Hard,1,208,2,0,32
667,3,Mechanical,DS,Functions,EdgeCases,Medium,1,58,3,0,94
4189,4,CSE,DS,Variables,Basic,Hard,1,237,2,1,28
17056,4,CSE,DS_AI,Classes,Intermediate,Hard,0,122,3,1,74
10162,1,ECE,Control,Files,Intermediate,Medium,1,189,2,1,3
11315,4,Mechanical,Basics,Files,Basic,Easy,0,246,3,1,55
12892,2,Civil,Basics,Arrays,EdgeCases,Easy,1,24,1,0,33
4778,2,CSE,Functions,Lists,Intermediate,Easy,0,156,2,0,62
3901,4,Civil,OOP,Functions,Intermediate,Hard,1,104,2,0,15
13717,2,ECE,OOP,Functions,EdgeCases,Hard,0,77,3,0,96
6982,1,CSE,DS_AI,Functions,Basic,Hard,0,25,3,0,14
6377,4,CSE,OOP,Classes,Basic,Medium,0,294,3,0,27
16908,3,Mechanical,DS_AI,Arrays,EdgeCases,Medium,0,122,1,1,73
18778,1,CSE,DS_AI,Loops,Basic,Hard,0,265,3,0,93
18978,2,Civil,Basics,Functions,EdgeCases,Easy,0,219,3,0,63
10161,1,ECE,Control,Files,Basic,Medium,1,100,2,1,83
14125,2,ECE,Functions,Classes,Basic,Medium,1,165,1,0,49
16283,2,Mechanical,Basics,Loops,EdgeCases,Hard,0,213,1,1,11
10489,2,Civil,ProblemSolving,Files,EdgeCases,Medium,0,203,1,0,86
5241,1,Mechanical,Functions,Loops,EdgeCases,Medium,1,72,3,0,39
10454,3,Mechanical,ProblemSolving,Arrays,EdgeCases,Easy,0,256,1,0,24
10479,3,Civil,Functions,Arrays,EdgeCases,Medium,0,80,3,0,4
12395,3,Mechanical,Functions,Variables,Basic,Medium,0,237,2,0,70
19263,3,CSE,DS,Files,Basic,Easy,1,178,1,0,83
4433,3,Mechanical,ProblemSolving,Classes,Intermediate,Hard,0,155,2,1,80
