Student_ID,College_ID,Department,CGPA,Admission_Type,Skill_Program,Program_Duration,Bootcamps,Workshops,Hackathons,Internships,Projects,GenAI,ML,College_Tier,NAAC_Grade,NBA_Accredited,Placement_Probability,Placement_Status,Salary_LPA
255,26,Civil,5.4,Govt,0,35,0,0,1,1,1,2,0,2,A+,0,1.6800000000000002,Not Placed,0
256,26,IT,9.66,Govt,0,35,2,2,7,2,10,1,2,2,A+,0,5.532,Placed,9
257,33,ECE,7.82,Govt,1,19,4,9,2,0,9,2,0,2,A+,0,4.4639999999999995,Not Placed,0
258,20,CSE,9.78,Govt,1,30,1,5,3,1,8,2,3,2,A,1,4.856,Not Placed,0
259,29,CSE,9.31,Management,0,21,0,3,7,0,3,1,3,4,A+,1,2.762,Not Placed,0
260,32,Other,5.15,Management,1,34,4,0,7,2,11,2,2,4,A+,0,5.13,Placed,14
261,27,CSE,6.24,Management,0,26,0,7,7,0,9,2,1,2,A++,0,3.948,Not Placed,0
262,46,Other,6.58,Management,0,22,0,4,4,1,8,2,2,4,A+,1,4.016,Not Placed,0
263,32,Civil,7.45,Management,0,33,1,0,1,0,8,0,3,4,A+,0,3.89,Not Placed,0
264,4,Other,8.58,Govt,0,25,1,3,2,2,5,0,1,3,A,0,3.8160000000000003,Not Placed,0
265,59,IT,8.4,Management,1,19,2,0,4,1,2,2,2,1,A++,0,2.7800000000000002,Not Placed,0
266,47,ECE,9.94,Management,1,11,2,5,3,2,6,1,3,3,B++,0,4.588,Not Placed,0
267,18,CSE,9.62,Govt,1,8,2,9,4,0,11,2,2,4,A,0,5.424,Placed,4
268,3,Mechanical,5.93,Management,0,34,4,1,3,0,10,2,3,3,A++,0,4.186,Not Placed,0
269,34,ECE,9.3,Govt,1,16,3,1,2,1,9,1,1,2,A+,0,5.0600000000000005,Placed,18
270,48,Mechanical,9.21,Govt,0,6,2,8,7,1,1,0,1,2,A+,0,2.442,Not Placed,0
271,16,Civil,7.87,Management,1,28,3,5,0,1,6,1,3,4,B++,0,3.8739999999999997,Not Placed,0
272,43,CSE,6.69,Govt,1,17,0,5,6,2,8,1,2,4,B++,1,4.538,Not Placed,0
273,27,ECE,6.04,Govt,1,18,4,1,2,1,7,2,1,2,A++,0,3.8080000000000003,Not Placed,0
274,29,ECE,6.06,Management,0,16,0,9,4,2,2,0,3,4,A+,1,2.412,Not Placed,0
275,28,CSE,6.69,Management,0,22,4,6,5,0,5,1,3,4,B++,0,2.838,Not Placed,0
276,45,IT,7.52,Govt,1,12,1,7,5,1,10,2,0,4,A+,0,5.004,Placed,7
277,52,Civil,7.92,Management,1,20,0,4,5,1,5,2,0,3,B++,0,3.584,Not Placed,0
278,5,CSE,6.63,Management,0,15,0,3,0,1,3,2,2,4,A+,1,2.526,Not Placed,0
279,34,Other,6.78,Govt,1,6,2,7,1,2,4,1,0,2,A+,0,3.3560000000000003,Not Placed,0
280,59,ECE,5.07,Govt,1,20,4,4,3,0,5,1,3,1,A++,0,2.7140000000000004,Not Placed,0
281,40,IT,5.01,Management,0,32,2,9,1,0,10,2,1,3,A,0,4.002,Not Placed,0
282,36,ECE,9.54,Govt,0,15,1,5,0,1,7,2,0,4,A+,0,4.308,Not Placed,0
283,23,Mechanical,5.07,Management,1,9,0,2,0,2,4,2,2,4,B++,1,3.0140000000000002,Not Placed,0
284,28,ECE,5.17,Govt,0,23,2,0,3,0,9,0,3,4,B++,0,3.734,Not Placed,0
285,48,Civil,6.03,Govt,1,30,3,5,7,0,11,1,0,2,A+,0,4.706,Not Placed,0
286,45,CSE,8.72,Management,1,7,3,1,1,1,11,1,2,4,A+,0,5.5440000000000005,Placed,6
287,52,ECE,8.39,Govt,1,19,0,9,6,1,4,2,0,3,B++,0,3.378,Not Placed,0
288,30,Other,8.24,Management,0,27,1,3,7,1,10,2,2,1,B++,0,4.9479999999999995,Not Placed,0
289,34,Mechanical,7.87,Govt,1,9,2,6,6,2,5,0,2,2,A+,0,3.874,Not Placed,0
290,59,Mechanical,6.01,Govt,0,18,4,8,0,2,9,2,0,1,A++,0,4.502,Not Placed,0
291,32,CSE,6.99,Management,0,32,0,1,5,1,6,1,2,4,A+,0,3.4979999999999998,Not Placed,0
292,51,Mechanical,7.39,Govt,1,19,0,5,4,1,9,2,3,2,A,0,4.678,Not Placed,0
293,20,CSE,7.91,Management,0,32,2,2,2,2,1,1,3,2,A,1,2.482,Not Placed,0
294,31,Civil,5.99,Govt,1,23,1,0,4,2,5,0,2,1,B++,0,3.4980000000000007,Not Placed,0
295,22,CSE,8.65,Management,0,19,1,8,1,1,2,2,0,2,A++,1,2.63,Not Placed,0
296,32,IT,6.54,Govt,1,31,3,5,3,1,7,1,2,4,A+,0,3.9080000000000004,Not Placed,0
297,2,Mechanical,8.3,Govt,1,28,0,7,7,0,1,1,3,1,A++,1,2.16,Not Placed,0
298,17,Mechanical,7.57,Management,0,17,3,1,5,2,1,2,1,4,B++,0,2.414,Not Placed,0
299,24,Other,7.96,Govt,0,34,1,9,7,2,5,1,0,4,A,1,3.692,Not Placed,0
300,41,ECE,7.07,Govt,1,35,4,5,0,2,1,2,1,3,A+,0,2.5140000000000002,Not Placed,0
301,30,IT,7.23,Govt,0,23,1,9,5,0,11,2,0,1,B++,0,4.746,Not Placed,0
302,53,ECE,9.34,Govt,1,29,1,9,7,2,3,1,1,4,A+,1,3.568,Not Placed,0
303,57,CSE,7.38,Management,1,21,2,3,5,1,3,0,3,1,A+,0,2.876,Not Placed,0
304,2,Civil,8.97,Govt,0,16,4,8,4,2,1,2,0,1,A++,1,2.6940000000000004,Not Placed,0
305,39,Other,6.98,Govt,0,13,3,1,7,2,11,2,0,3,A++,1,5.295999999999999,Placed,15
306,45,Mechanical,8.5,Management,1,6,3,7,7,2,3,1,0,4,A+,0,3.4000000000000004,Not Placed,0
307,23,Civil,6.16,Govt,0,21,2,6,4,2,5,1,2,4,B++,1,3.3320000000000003,Not Placed,0
308,49,CSE,9.59,Management,1,30,0,3,5,0,3,0,2,2,A,1,3.0180000000000002,Not Placed,0
309,31,CSE,9.84,Govt,1,35,0,4,4,0,7,1,0,1,B++,0,4.268,Not Placed,0
310,46,IT,9.51,Management,1,10,2,7,3,1,4,2,3,4,A+,1,3.6020000000000003,Not Placed,0
311,21,ECE,6.73,Govt,0,24,0,3,2,0,7,0,2,1,B++,0,3.446,Not Placed,0
312,22,Mechanical,6.38,Management,0,25,1,1,7,1,7,0,2,2,A++,1,3.676,Not Placed,0
313,1,Mechanical,5.91,Govt,1,27,2,6,5,0,6,0,2,4,A,0,3.1820000000000004,Not Placed,0
314,26,Civil,9.36,Govt,1,24,1,5,1,0,6,1,2,2,A+,0,3.872,Not Placed,0
315,41,IT,5.59,Govt,1,20,3,1,5,0,10,0,3,3,A+,0,4.3180000000000005,Not Placed,0
316,1,Other,8.21,Govt,1,15,1,1,1,0,1,0,3,4,A,0,2.1420000000000003,Not Placed,0
317,25,CSE,6.66,Govt,1,9,0,7,6,2,7,2,2,2,A,0,4.232,Not Placed,0
318,16,IT,5.94,Management,0,34,2,7,5,0,8,0,0,4,B++,0,3.588,Not Placed,0
319,39,Mechanical,5.92,Management,1,29,0,4,2,2,5,1,1,3,A++,1,3.4840000000000004,Not Placed,0
320,32,Other,9.35,Management,0,16,3,6,6,1,9,2,2,4,A+,0,4.87,Not Placed,0
321,8,ECE,9.3,Govt,1,28,2,1,3,1,11,1,0,3,B++,1,5.66,Placed,18
322,42,Civil,6.36,Govt,1,21,4,2,3,2,11,1,1,2,A+,1,5.372,Placed,8
323,53,CSE,5.17,Management,0,8,4,4,2,1,8,0,3,4,A+,1,3.734,Not Placed,0
324,47,CSE,9.35,Management,0,32,2,4,7,2,6,2,3,3,B++,0,4.27,Not Placed,0
325,38,CSE,5.29,Management,0,35,2,6,2,2,1,1,2,1,A+,0,1.9580000000000002,Not Placed,0
326,28,ECE,5.42,Management,0,24,3,8,6,0,8,1,0,4,B++,0,3.484,Not Placed,0
327,41,Mechanical,9.11,Govt,1,12,1,7,0,1,10,1,1,3,A+,0,5.322,Placed,10
328,54,Mechanical,9.09,Govt,1,32,0,7,6,0,4,0,1,3,A,1,3.218,Not Placed,0
329,25,IT,6.01,Govt,1,20,1,8,6,1,10,1,2,2,A,0,4.702,Not Placed,0
330,34,Other,5.19,Management,0,21,3,4,4,2,2,1,0,2,A+,0,2.238,Not Placed,0
331,49,IT,5.31,Govt,1,8,2,3,4,0,1,0,0,2,A,1,1.562,Not Placed,0
332,24,Mechanical,7.27,Management,1,32,2,6,0,1,2,0,3,4,A,1,2.554,Not Placed,0
333,23,CSE,7.09,Govt,1,9,1,5,3,2,10,1,1,4,B++,1,5.218,Placed,10
334,12,ECE,5.91,Govt,1,29,4,9,4,1,11,2,0,3,A++,0,4.982,Not Placed,0
335,59,Mechanical,9.55,Govt,0,34,0,1,6,2,6,0,2,1,A++,0,4.31,Not Placed,0
336,57,ECE,7.76,Govt,1,25,0,5,4,2,4,1,2,1,A+,0,3.552,Not Placed,0
337,6,Civil,9.04,Govt,1,31,3,2,6,1,6,2,0,1,B++,1,4.108,Not Placed,0
338,56,CSE,5.52,Govt,1,13,2,2,0,0,6,0,2,4,A++,0,3.104,Not Placed,0
339,35,Civil,9.87,Govt,0,27,1,5,3,0,11,0,3,1,A+,1,5.274,Placed,12
340,44,Mechanical,9.05,Management,1,18,0,1,2,2,3,0,1,4,A+,1,3.5100000000000002,Not Placed,0
341,19,IT,6.44,Govt,0,6,2,5,7,2,10,1,3,3,B++,0,4.888,Not Placed,0
342,0,Mechanical,5.1,Management,0,8,3,8,3,2,5,2,1,3,A,1,3.12,Not Placed,0
343,7,Civil,5.82,Govt,1,34,3,8,3,1,2,0,1,1,A++,0,2.2640000000000002,Not Placed,0
344,45,ECE,7.09,Management,0,17,1,7,4,1,10,2,2,4,A+,0,4.718,Not Placed,0
345,15,Other,5.01,Govt,1,34,4,3,5,1,11,0,3,1,A+,0,4.802,Not Placed,0
346,13,Other,5.2,Govt,0,18,3,5,6,0,10,0,3,3,A+,0,4.04,Not Placed,0
347,11,Mechanical,5.49,Govt,0,15,0,7,0,0,10,0,2,3,A+,0,4.098,Not Placed,0
348,50,IT,9.05,Management,1,23,4,4,2,1,1,0,3,3,B++,1,2.6100000000000003,Not Placed,0
349,22,Civil,7.73,Management,0,18,2,9,2,1,11,1,3,2,A++,1,5.146,Placed,8
350,14,Mechanical,5.95,Govt,1,22,4,2,6,0,8,1,1,4,A++,0,3.79,Not Placed,0
351,27,Civil,6.32,Management,0,12,3,9,6,1,1,1,0,2,A++,0,1.8640000000000003,Not Placed,0
352,33,Civil,8.21,Govt,1,26,3,1,1,2,2,2,1,2,A+,0,3.0420000000000007,Not Placed,0
353,1,CSE,6.59,Management,1,25,4,4,7,1,11,1,1,4,A,0,5.118,Placed,14
354,31,Other,8.41,Management,1,13,2,6,4,1,2,2,3,1,B++,0,2.782,Not Placed,0
355,22,Other,8.89,Management,1,8,1,1,6,2,11,2,0,2,A++,1,5.878,Placed,19
356,21,ECE,6.53,Govt,0,25,2,0,5,0,9,2,0,1,B++,0,4.006,Not Placed,0
357,50,CSE,6.83,Govt,0,18,2,4,4,0,10,0,0,3,B++,1,4.366,Not Placed,0
358,24,Other,5.25,Govt,1,14,3,7,6,0,1,1,0,4,A,1,1.55,Not Placed,0
359,57,Civil,9.1,Govt,0,12,2,8,1,0,11,2,2,1,A+,0,5.12,Placed,19
360,21,IT,8.03,Govt,1,28,3,5,5,0,3,1,1,1,B++,0,2.706,Not Placed,0
361,57,IT,9.44,Govt,1,20,2,3,6,2,11,1,3,1,A+,0,5.9879999999999995,Placed,10
362,57,CSE,5.94,Govt,1,17,2,6,3,2,11,2,3,1,A+,0,5.287999999999999,Placed,16
363,21,IT,9.8,Management,1,27,2,0,0,1,4,1,3,1,B++,0,3.66,Not Placed,0
364,48,Civil,8.53,Management,1,14,3,5,4,0,5,0,2,2,A+,0,3.406,Not Placed,0
365,51,Mechanical,5.98,Govt,1,19,2,3,7,2,8,0,3,2,A,0,4.396,Not Placed,0
366,41,Civil,7.31,Govt,1,13,4,7,2,2,5,2,1,3,A+,0,3.762,Not Placed,0
367,5,Other,8.49,Management,1,21,2,9,3,1,10,1,0,4,A+,1,5.198,Placed,12
368,14,Mechanical,5.08,Govt,0,23,0,1,5,1,7,1,0,4,A++,0,3.416,Not Placed,0
369,53,IT,8.9,Govt,1,16,3,0,1,1,11,2,2,4,A+,1,5.58,Placed,18
370,42,ECE,9.74,Management,1,23,2,7,7,2,11,1,1,2,A+,1,6.048,Placed,10
371,59,ECE,5.41,Management,1,8,3,4,1,1,10,2,3,1,A++,0,4.582,Not Placed,0
372,36,Civil,9.49,Govt,1,34,0,3,2,1,10,2,3,4,A+,0,5.398,Placed,8
373,32,Civil,7.32,Management,0,7,3,9,7,0,8,1,3,4,A+,0,3.864,Not Placed,0
374,7,IT,7.58,Management,1,27,4,4,3,1,10,1,2,1,A++,0,5.016,Placed,16
375,52,ECE,9.2,Management,1,13,4,2,0,0,7,1,0,3,B++,0,4.14,Not Placed,0
376,59,ECE,7.95,Govt,1,22,1,8,3,2,5,2,3,1,A++,0,3.89,Not Placed,0
377,43,Civil,6.76,Govt,0,15,1,3,1,1,3,2,2,4,B++,1,2.5519999999999996,Not Placed,0
378,43,Other,8.66,Govt,0,26,0,7,7,2,10,2,1,4,B++,1,5.332,Placed,14
379,4,ECE,5.69,Govt,1,28,1,6,2,0,3,2,2,3,A,0,2.2380000000000004,Not Placed,0
380,38,Civil,8.33,Govt,1,10,1,3,1,1,8,0,3,1,A+,0,4.566,Not Placed,0
381,3,CSE,8.87,Govt,1,25,4,6,5,0,5,1,0,3,A++,0,3.474,Not Placed,0
382,5,ECE,6.67,Govt,0,17,4,0,2,2,4,0,0,4,A+,1,3.134,Not Placed,0
383,44,Mechanical,9.85,Management,0,9,4,5,3,2,9,1,3,4,A+,1,5.27,Placed,5
384,31,IT,8.2,Management,1,34,3,3,4,2,3,0,0,1,B++,0,3.3400000000000003,Not Placed,0
385,51,Civil,5.48,Govt,1,7,0,0,0,2,4,0,3,2,A,0,3.0960000000000005,Not Placed,0
386,29,ECE,9.83,Management,1,20,2,9,1,2,2,2,2,4,A+,1,3.3660000000000005,Not Placed,0
387,46,ECE,8.72,Govt,0,30,1,3,3,2,3,2,1,4,A+,1,3.244,Not Placed,0
388,34,Other,8.48,Govt,1,16,0,8,6,2,2,0,0,2,A+,0,3.0960000000000005,Not Placed,0
389,54,Civil,6.27,Govt,0,32,0,0,1,0,3,2,0,3,A,1,2.154,Not Placed,0
390,39,Mechanical,7.37,Govt,1,10,0,2,6,1,3,2,3,3,A++,1,2.874,Not Placed,0
391,51,ECE,9.51,Management,1,16,0,4,6,0,1,1,1,2,A,0,2.402,Not Placed,0
392,15,CSE,6.54,Govt,1,7,0,0,6,1,8,1,2,1,A+,0,4.208,Not Placed,0
393,12,IT,7.12,Govt,1,34,1,8,6,1,8,2,0,3,A++,0,4.324,Not Placed,0
394,49,Civil,6.28,Govt,0,10,2,2,4,0,5,0,0,2,A,1,2.7560000000000002,Not Placed,0
395,59,ECE,6.08,Management,1,9,1,0,2,1,2,1,2,1,A++,0,2.3160000000000003,Not Placed,0
396,41,Other,5.22,Govt,0,13,2,5,6,1,2,0,0,3,A+,0,1.9440000000000002,Not Placed,0
397,29,Other,8.68,Govt,1,10,0,2,1,0,5,2,1,4,A+,1,3.436,Not Placed,0
398,18,IT,5.45,Management,0,18,3,2,5,0,10,1,3,4,A,0,4.09,Not Placed,0
399,16,Civil,7.66,Govt,0,28,3,2,4,2,3,1,3,4,B++,0,3.032,Not Placed,0
400,55,Civil,5.25,Govt,1,17,0,7,1,0,4,2,3,4,B++,1,2.45,Not Placed,0
401,18,Civil,9.92,Management,1,7,2,2,3,2,2,0,1,4,A,0,3.3840000000000003,Not Placed,0
402,27,Mechanical,8.55,Govt,1,15,1,3,3,2,4,1,3,2,A++,0,3.7100000000000004,Not Placed,0
403,57,CSE,8.15,Govt,0,27,4,3,4,2,11,1,0,1,A+,0,5.529999999999999,Placed,13
404,54,Other,5.93,Management,1,6,2,5,7,0,5,2,2,3,A,1,2.886,Not Placed,0
405,25,Civil,7.64,Govt,0,12,0,8,4,0,9,0,3,2,A,0,4.228,Not Placed,0
406,36,Mechanical,7.52,Management,1,18,1,6,5,2,8,0,2,4,A+,0,4.704,Not Placed,0
407,25,Civil,6.79,Govt,0,31,3,0,5,2,8,1,2,2,A,0,4.358,Not Placed,0
408,52,Civil,5.78,Govt,0,29,2,1,6,1,11,1,1,3,B++,0,4.755999999999999,Not Placed,0
409,22,Mechanical,6.84,Govt,1,28,4,7,1,1,2,2,0,2,A++,1,2.468,Not Placed,0
410,8,CSE,8.05,Govt,1,13,1,9,4,2,8,1,2,3,B++,1,4.81,Not Placed,0
411,11,IT,7.44,Management,1,26,1,6,0,1,11,1,0,3,A+,0,5.288,Placed,4
412,52,Other,7.85,Govt,1,20,3,3,1,2,11,2,0,3,B++,0,5.67,Placed,4
413,0,ECE,7.86,Management,0,21,1,2,7,1,9,0,1,3,A,1,4.572,Not Placed,0
414,57,Civil,6.22,Management,1,6,2,6,0,2,9,2,1,1,A+,0,4.744,Not Placed,0
415,57,CSE,5.55,Management,1,13,1,2,4,2,5,1,3,1,A+,0,3.4100000000000006,Not Placed,0
416,0,Other,7.61,Govt,1,26,2,5,7,0,7,2,3,3,A,1,3.8220000000000005,Not Placed,0
417,46,ECE,9.46,Management,0,26,2,1,7,2,2,0,3,4,A+,1,3.0920000000000005,Not Placed,0
418,33,Civil,9.98,Management,1,8,2,6,7,1,1,0,0,2,A+,0,2.7960000000000003,Not Placed,0
419,31,ECE,8.93,Govt,1,29,2,6,7,2,7,1,0,1,B++,0,4.686,Not Placed,0
420,53,Mechanical,6.11,Management,1,12,4,4,1,1,8,2,1,4,A+,1,4.122,Not Placed,0
421,47,Other,8.15,Management,1,13,4,2,0,0,7,2,3,3,B++,0,3.9300000000000006,Not Placed,0
422,24,CSE,6.19,Govt,1,33,1,7,3,0,6,2,3,4,A,1,3.2380000000000004,Not Placed,0
423,39,CSE,7.88,Management,0,18,1,7,3,0,9,2,1,3,A++,1,4.276,Not Placed,0
424,44,Other,7.4,Govt,1,15,4,2,5,1,2,1,0,4,A+,1,2.58,Not Placed,0
425,52,IT,6.91,Management,1,18,3,6,7,1,11,1,3,3,B++,0,5.182,Placed,16
426,0,IT,8.21,Govt,1,8,1,6,3,0,10,2,3,3,A,1,4.8420000000000005,Not Placed,0
427,15,ECE,9.29,Govt,0,17,4,1,3,0,8,0,0,1,A+,0,4.258,Not Placed,0
428,38,Mechanical,6.69,Govt,1,35,2,1,6,2,2,0,2,1,A+,0,2.7380000000000004,Not Placed,0
429,4,ECE,7.43,Govt,1,34,3,1,0,2,5,0,2,3,A,0,3.786,Not Placed,0
430,21,Civil,7.28,Management,1,11,3,4,5,2,2,2,2,1,B++,0,2.8560000000000003,Not Placed,0
431,28,CSE,6.25,Management,1,28,4,9,7,0,10,0,3,4,B++,0,4.45,Not Placed,0
432,54,ECE,7.11,Govt,1,30,2,0,3,1,6,1,2,3,A,1,3.722,Not Placed,0
433,2,ECE,5.11,Govt,1,26,3,6,4,0,8,0,0,1,A++,1,3.622,Not Placed,0
434,11,Other,7.59,Govt,0,20,0,0,6,1,9,2,1,3,A+,0,4.518,Not Placed,0
435,25,CSE,8.6,Management,1,25,4,4,1,0,10,0,1,2,A,0,4.92,Not Placed,0
436,15,CSE,6.84,Govt,0,17,1,8,6,0,11,2,0,1,A+,0,4.668,Not Placed,0
437,50,IT,8.73,Management,1,14,1,8,3,1,11,1,2,3,B++,1,5.546,Placed,12
438,36,IT,8.75,Management,1,33,4,5,6,1,9,2,2,4,A+,0,4.949999999999999,Not Placed,0
439,21,CSE,9.92,Management,1,15,3,1,1,1,10,1,0,1,B++,0,5.484,Placed,16
440,56,ECE,7.73,Govt,1,12,1,2,1,0,1,1,2,4,A++,0,2.0460000000000003,Not Placed,0
441,28,Civil,7.02,Govt,1,13,3,7,5,0,7,2,1,4,B++,0,3.704,Not Placed,0
442,13,ECE,8.2,Management,0,13,1,6,5,2,10,0,0,3,A+,0,5.239999999999999,Placed,4
443,27,Civil,8.13,Govt,0,11,3,1,3,1,7,1,2,2,A++,0,4.026000000000001,Not Placed,0
444,4,CSE,9.94,Govt,0,8,1,7,3,0,3,1,1,3,A,0,2.888,Not Placed,0
445,46,Other,8.54,Management,1,33,1,5,0,1,9,0,3,4,A+,1,4.9079999999999995,Not Placed,0
446,48,Civil,6.53,Govt,1,21,1,8,6,0,4,0,3,2,A+,0,2.7060000000000004,Not Placed,0
447,29,IT,5.94,Govt,1,8,3,3,3,1,5,2,1,4,A+,1,3.188,Not Placed,0
448,45,Other,8.96,Govt,0,12,2,6,2,1,5,2,1,4,A+,0,3.592,Not Placed,0
449,51,CSE,5.9,Govt,0,30,0,9,5,2,9,1,3,2,A,0,4.4799999999999995,Not Placed,0
450,4,Mechanical,8.14,Govt,1,9,4,2,7,2,2,2,3,3,A,0,3.0280000000000005,Not Placed,0
451,11,Civil,5.66,Govt,0,27,2,8,1,2,9,0,0,3,A+,0,4.4319999999999995,Not Placed,0
452,15,Civil,8.59,Management,1,19,3,5,3,1,1,1,1,1,A+,0,2.518,Not Placed,0
453,25,Other,8.91,Govt,1,24,0,0,5,2,11,1,1,2,A,0,5.882,Placed,4
454,25,Mechanical,9.95,Govt,0,14,4,2,7,0,7,0,2,2,A,0,4.09,Not Placed,0
455,47,Mechanical,9.77,Govt,1,18,0,5,3,2,6,0,1,3,B++,0,4.553999999999999,Not Placed,0
456,20,CSE,8.57,Govt,1,33,1,2,7,1,8,1,0,2,A,1,4.614,Not Placed,0
457,38,Other,6.39,Management,0,18,0,3,6,1,4,0,1,1,A+,0,2.7779999999999996,Not Placed,0
458,35,ECE,5.22,Management,1,29,0,8,7,0,1,2,2,1,A+,1,1.544,Not Placed,0
459,32,Mechanical,7.78,Govt,1,15,4,4,1,0,2,0,1,4,A+,0,2.3560000000000003,Not Placed,0
460,29,Civil,8.83,Govt,1,9,0,2,1,0,5,1,0,4,A+,1,3.466,Not Placed,0
461,36,Mechanical,5.05,Govt,1,16,4,1,0,1,9,1,2,4,A+,0,4.21,Not Placed,0
462,22,CSE,7.62,Govt,0,14,3,4,2,0,10,1,3,2,A++,1,4.524,Not Placed,0
463,57,CSE,9.41,Govt,1,28,1,9,2,0,1,2,2,1,A+,0,2.382,Not Placed,0
464,9,Civil,8.19,Management,1,28,3,7,3,0,6,2,3,2,A+,1,3.638,Not Placed,0
465,53,Civil,8.42,Govt,1,24,1,3,5,1,4,0,3,4,A+,1,3.3840000000000003,Not Placed,0
466,4,Civil,7.37,Govt,1,25,4,3,2,1,1,2,0,3,A,0,2.2740000000000005,Not Placed,0
467,35,ECE,9.72,Govt,1,23,2,6,4,1,9,2,2,1,A+,1,5.144,Placed,13
468,33,Civil,6.87,Govt,0,22,1,4,4,0,9,1,3,2,A+,0,4.074,Not Placed,0
469,51,Other,6.9,Management,1,17,3,1,7,0,7,0,1,2,A,0,3.6800000000000006,Not Placed,0
470,30,CSE,7.59,Management,0,28,1,0,0,0,4,1,2,1,B++,0,2.718,Not Placed,0
471,9,CSE,7.93,Govt,1,11,1,2,1,2,2,1,0,2,A+,1,2.986,Not Placed,0
472,57,Mechanical,7.69,Management,1,23,3,5,5,0,5,0,0,1,A+,0,3.2380000000000004,Not Placed,0
473,18,Civil,9.09,Govt,0,16,2,5,7,0,3,1,1,4,A,0,2.718,Not Placed,0
474,57,ECE,9.17,Management,1,12,3,6,2,0,11,0,0,1,A+,0,5.3340000000000005,Placed,7
475,31,Other,5.66,Govt,1,6,2,4,5,1,1,2,2,1,B++,0,1.9320000000000002,Not Placed,0
476,0,IT,7.98,Govt,0,18,1,5,1,1,10,1,3,3,A,1,4.896,Not Placed,0
477,55,Mechanical,9.92,Govt,0,35,2,8,5,0,7,2,2,4,B++,1,4.084,Not Placed,0
478,4,Other,8.0,Management,1,34,1,8,2,2,10,1,0,3,A,0,5.3999999999999995,Placed,9
479,44,ECE,8.44,Govt,0,24,3,9,1,1,5,0,3,4,A+,1,3.4879999999999995,Not Placed,0
480,3,Civil,9.31,Management,0,12,1,5,1,0,9,0,1,3,A++,0,4.561999999999999,Not Placed,0
481,15,ECE,9.33,Govt,0,8,1,9,6,1,11,0,0,1,A+,0,5.466,Placed,19
482,23,IT,5.09,Govt,1,19,3,9,3,0,9,2,0,4,B++,1,3.918,Not Placed,0
483,15,Other,6.2,Govt,1,22,0,5,3,0,8,1,3,1,A+,0,3.8400000000000003,Not Placed,0
484,54,ECE,9.31,Management,0,6,0,5,7,1,11,2,1,3,A,1,5.462,Placed,16
485,1,IT,8.34,Govt,1,26,0,0,5,2,1,2,3,4,A,0,2.7680000000000002,Not Placed,0
486,48,IT,8.16,Govt,0,25,1,3,4,0,3,1,3,2,A+,0,2.532,Not Placed,0
487,27,Other,9.3,Govt,0,34,0,9,4,2,6,0,0,2,A++,0,4.26,Not Placed,0
488,31,IT,9.03,Govt,1,21,3,8,0,2,1,0,3,1,B++,0,2.906,Not Placed,0
489,26,Other,8.76,Management,1,15,4,2,3,2,3,0,2,2,A+,0,3.4520000000000004,Not Placed,0
490,19,ECE,5.24,Management,1,22,4,6,2,1,1,1,0,3,B++,0,1.848,Not Placed,0
491,23,Civil,8.91,Govt,0,15,4,5,4,0,4,2,1,4,B++,1,2.982,Not Placed,0
492,11,CSE,6.0,Govt,1,8,2,6,3,2,10,0,1,3,A+,0,5.0,Not Placed,0
493,49,CSE,5.13,Management,1,20,1,5,1,1,10,0,0,2,A,1,4.526,Not Placed,0
494,34,ECE,7.46,Govt,1,31,2,5,0,2,11,0,2,2,A+,0,5.592,Placed,12
495,59,Civil,9.71,Management,1,12,1,9,2,1,6,2,1,1,A++,0,4.242,Not Placed,0
496,32,CSE,9.43,Govt,0,24,0,6,0,0,8,0,3,4,A+,0,4.286,Not Placed,0
497,32,IT,9.91,Govt,0,11,1,7,2,0,4,1,1,4,A+,0,3.1820000000000004,Not Placed,0
498,50,ECE,6.23,Govt,0,18,4,1,3,0,2,0,1,3,B++,1,1.846,Not Placed,0
499,42,ECE,8.48,Govt,1,16,1,3,7,0,9,2,3,2,A+,1,4.596,Not Placed,0
500,36,Mechanical,5.28,Govt,1,27,4,3,3,2,10,1,2,4,A+,0,4.856,Not Placed,0
501,11,Mechanical,9.02,Management,1,17,0,0,0,1,8,2,0,3,A+,0,4.704,Not Placed,0
502,2,Mechanical,7.62,Govt,1,26,3,8,0,2,10,1,1,1,A++,1,5.324,Placed,11
503,0,Other,9.98,Management,1,6,4,1,5,1,7,2,3,3,A,1,4.596,Not Placed,0
504,32,Civil,6.2,Management,1,24,0,4,5,0,4,0,1,4,A+,0,2.6400000000000006,Not Placed,0
505,39,ECE,8.92,Govt,0,12,3,3,2,0,1,2,0,3,A++,1,2.084,Not Placed,0
506,9,Mechanical,5.85,Govt,0,30,4,6,7,1,7,1,3,2,A+,1,3.57,Not Placed,0
507,42,ECE,6.44,Govt,1,28,0,8,7,2,1,2,1,2,A+,1,2.3880000000000003,Not Placed,0
508,43,IT,6.48,Management,1,11,0,2,2,2,6,1,0,4,B++,1,3.8960000000000004,Not Placed,0
509,28,Mechanical,7.89,Govt,1,32,0,7,3,1,5,2,0,4,B++,0,3.5780000000000003,Not Placed,0
510,12,ECE,6.83,Govt,0,28,0,2,6,2,6,2,3,3,A++,0,3.766,Not Placed,0
511,11,Civil,7.19,Govt,0,7,1,5,4,0,4,0,2,3,A+,0,2.638,Not Placed,0
512,30,Other,7.61,Management,0,35,0,7,0,1,4,2,2,1,B++,0,3.0220000000000002,Not Placed,0
